uniqueId,date,index_name,company,type,rating,price,fluct_rate
134290184632832,2022-07-31,D30,DJ,non-LargeCap,5,103,21.17
134290184633600,2022-09-16,NDX,NASDAQ,non-LargeCap,4,182,13.17
134290184618336,2022-07-09,NQGI,NASDAQ,non-LargeCap,4,118,8.52
134290184633168,2022-08-30,500,SNP,LargeCap,3,100,13.12
134290184619584,2022-07-06,DSI,DJ,non-LargeCap,3,217,12.68
134290184632208,2022-08-01,SOX,NASDAQ,non-LargeCap,4,142,
134290184632496,2022-07-16,500,SNP,LargeCap,4,184,13.19
134290184632928,2022-08-11,500,SNP,LargeCap,4,159,11.04
134290184633504,,400,SNP,LargeCap,5,246,18.73
134290184633696,2022-06-15,300,SNP,LargeCap,3,103,17.01
134290184634032,2022-08-12,NDX,NASDAQ,non-LargeCap,4,185,9.88
134290184633840,2022-02-20,IA,DJ,non-LargeCap,5,101,15.47
134290184633744,,500,SNP,LargeCap,5,153,12.99
134290184633888,2022-05-03,D30,DJ,non-LargeCap,4,244,19.39
134290184626640,2022-07-14,SOX,NASDAQ,non-LargeCap,4,127,17.44
134290184628656,2022-05-24,IA,DJ,non-LargeCap,4,104,16.93
134290184626544,2022-05-07,400,SNP,LargeCap,5,245,
134290184631872,2022-04-01,500,SNP,LargeCap,4,212,6.5
134290184631728,2022-04-02,IA,DJ,non-LargeCap,4,163,15.51
134290184622032,2022-11-30,300,SNP,LargeCap,3,119,19.9
134290184626304,2022-06-26,300,SNP,LargeCap,3,111,13.06
134290184628512,2022-06-23,SOX,NASDAQ,non-LargeCap,5,211,12.3
134289279189536,2022-09-01,D30,DJ,non-LargeCap,2,236,16.73
134289279205232,2022-05-19,NQGI,NASDAQ,non-LargeCap,5,126,19.98
134289279202784,2022-03-24,SOX,NASDAQ,non-LargeCap,2,137,14.65
134289279191600,2022-05-03,SOX,NASDAQ,non-LargeCap,5,158,13.01
134289279194432,2022-08-14,DSI,DJ,non-LargeCap,4,100,20.44
134289279195632,,NDX,NASDAQ,non-LargeCap,4,107,11.52
134289279197216,2022-11-29,DSI,DJ,non-LargeCap,4,213,
134289279194384,2022-09-16,DSI,DJ,non-LargeCap,4,119,15.29
134289279203360,2022-08-17,400,SNP,LargeCap,3,127,11.93
134289279194576,2022-07-05,D30,DJ,non-LargeCap,4,159,10.56
134289279204560,2022-06-20,NQGI,NASDAQ,non-LargeCap,4,218,24.12
134289279195824,2022-04-16,DSI,DJ,non-LargeCap,4,,15.15
134289279196160,2022-07-19,SOX,NASDAQ,non-LargeCap,4,160,5.91
134289279200432,2022-05-27,DSI,DJ,non-LargeCap,5,187,11.0
134289279198512,2022-02-18,IA,DJ,non-LargeCap,4,107,21.98
134289279192896,2022-05-09,DSI,DJ,non-LargeCap,4,195,17.47
134289279189920,2022-08-15,500,SNP,LargeCap,4,103,23.33
134289279197168,2022-11-21,IA,DJ,non-LargeCap,4,129,7.05
134289279202160,2022-03-25,SOX,NASDAQ,non-LargeCap,3,132,14.55
134289279194672,2022-03-06,400,SNP,LargeCap,5,102,6.98
134289279189200,2022-02-01,DSI,DJ,non-LargeCap,4,157,8.04
134289279190352,2022-03-22,D30,DJ,non-LargeCap,5,121,12.22
134289279201344,2022-02-08,300,SNP,LargeCap,4,187,20.77
134289279200480,2022-01-29,D30,DJ,non-LargeCap,4,252,15.67
134289279191936,2022-11-06,300,SNP,LargeCap,5,170,20.32
134289279193472,,NQGI,NASDAQ,non-LargeCap,4,170,16.88
134289279190688,2022-06-06,IA,DJ,non-LargeCap,3,124,12.21
134289279193808,2022-05-12,500,SNP,LargeCap,4,158,14.91
134289279200864,2022-01-29,DSI,DJ,non-LargeCap,5,108,22.13
134289279193616,2022-03-22,IA,DJ,non-LargeCap,5,173,11.68
134289279195584,2022-01-28,SOX,NASDAQ,non-LargeCap,4,119,14.88
134289279191984,2022-07-09,NDX,NASDAQ,non-LargeCap,4,139,17.82
134289279192368,2022-09-22,300,SNP,LargeCap,3,163,15.38
134289279189440,2022-06-30,D30,DJ,non-LargeCap,5,120,18.78
134289279204848,2022-11-16,300,SNP,LargeCap,,140,14.9
134289279201632,2022-12-23,400,SNP,LargeCap,4,111,23.25
134289279200816,,300,SNP,LargeCap,4,150,12.1
134289279194480,2022-06-15,SOX,NASDAQ,non-LargeCap,2,176,18.15
134289279194288,2022-07-11,IA,DJ,non-LargeCap,4,202,14.85
134289279194336,2022-05-11,SOX,NASDAQ,non-LargeCap,5,102,10.11
134289279197840,2022-06-23,400,SNP,LargeCap,,221,24.5
134289279201008,2022-03-29,SOX,NASDAQ,non-LargeCap,5,168,6.32
134289279197408,2022-10-30,D30,DJ,non-LargeCap,5,152,11.67
134289279198896,2022-02-21,500,SNP,LargeCap,4,132,14.99
134289279200192,2022-08-06,D30,DJ,non-LargeCap,5,,15.07
134289279197024,2022-07-20,500,SNP,LargeCap,4,129,17.29
134289279199712,2022-08-17,D30,DJ,non-LargeCap,,186,11.76
134289279191312,2022-03-23,400,SNP,LargeCap,2,165,9.14
134289279204512,2022-07-18,DSI,DJ,non-LargeCap,4,183,8.17
134289279191504,2022-06-28,SOX,NASDAQ,non-LargeCap,3,153,16.64
134289279190256,2022-10-24,IA,DJ,non-LargeCap,3,108,13.85
134289279198704,2022-07-16,400,SNP,LargeCap,4,101,18.38
134289279200288,,300,SNP,LargeCap,3,128,18.97
134289279190592,2022-09-23,300,SNP,LargeCap,4,132,14.07
134289279193328,2022-09-24,SOX,NASDAQ,non-LargeCap,,140,14.59
134289279193232,2022-06-17,DSI,DJ,non-LargeCap,4,120,5.58
134289279191552,2022-11-16,IA,DJ,non-LargeCap,4,129,24.04
134289279189104,2022-06-05,D30,DJ,non-LargeCap,4,123,
134289279197264,2022-09-15,500,SNP,LargeCap,5,164,9.55
134289279195440,2022-01-11,400,SNP,LargeCap,5,101,9.4
134289279204416,2022-01-03,SOX,NASDAQ,non-LargeCap,3,154,11.31
134289279189056,2022-05-27,DSI,DJ,non-LargeCap,3,155,11.54
134289279193712,2022-09-12,300,SNP,LargeCap,5,169,11.3
134289279190640,2022-05-08,DSI,DJ,non-LargeCap,4,229,22.06
134289279192176,2022-09-16,300,SNP,LargeCap,5,245,15.01
134289279196544,2022-01-06,400,SNP,LargeCap,3,130,13.27
134289279194192,2022-11-26,NDX,NASDAQ,non-LargeCap,4,137,15.01
134289279203936,2022-09-07,NDX,NASDAQ,non-LargeCap,4,170,
134289279189824,,NDX,NASDAQ,non-LargeCap,4,139,18.68
134289279197984,2022-04-22,SOX,NASDAQ,non-LargeCap,,115,13.57
134289279197360,2022-02-24,NQGI,NASDAQ,non-LargeCap,4,120,12.53
134289279199328,2022-08-14,IA,DJ,non-LargeCap,,,10.85
134289279197696,2022-03-03,300,SNP,LargeCap,4,125,9.56
134289279193136,2022-11-06,SOX,NASDAQ,non-LargeCap,3,206,13.44
134289279204608,2022-03-29,NQGI,NASDAQ,non-LargeCap,5,164,13.15
134289279205280,2022-05-29,DSI,DJ,non-LargeCap,5,111,15.21
134289279191744,2022-06-14,NDX,NASDAQ,non-LargeCap,5,163,11.68
134289279201920,2022-07-10,NDX,NASDAQ,non-LargeCap,4,185,12.48
134289279197600,2022-04-20,NQGI,NASDAQ,non-LargeCap,5,169,20.32
134289279189392,,500,SNP,LargeCap,5,153,19.35
134289279196112,2022-05-02,NQGI,NASDAQ,non-LargeCap,5,119,13.9
134289279191024,2022-09-02,NQGI,NASDAQ,non-LargeCap,5,129,12.28
134289279196784,2022-10-02,DSI,DJ,non-LargeCap,4,130,14.18
134289279199184,2022-12-16,500,SNP,LargeCap,4,138,24.41
134289279194816,2022-11-26,300,SNP,LargeCap,4,124,22.7
134289279191072,2022-11-02,500,SNP,LargeCap,4,255,24.75
134289279189872,2022-09-19,NDX,NASDAQ,non-LargeCap,5,195,17.1
134289279196256,2022-08-28,D30,DJ,non-LargeCap,4,198,9.8
134289279189584,2022-08-04,IA,DJ,non-LargeCap,5,113,17.67
134289279196400,2022-05-21,NDX,NASDAQ,non-LargeCap,5,148,12.42
134289279202880,2022-10-26,400,SNP,LargeCap,4,135,20.68
134289279189344,2022-03-21,400,SNP,LargeCap,5,148,14.61
134289279198800,2022-08-04,400,SNP,LargeCap,,124,7.99
134289279198848,2022-11-21,300,SNP,LargeCap,5,189,14.82
134289279202640,2022-05-14,D30,DJ,non-LargeCap,3,145,14.78
134289279190064,2022-08-21,NQGI,NASDAQ,non-LargeCap,5,147,16.57
134289279203168,2022-11-12,500,SNP,LargeCap,3,163,11.9
134289279197456,2022-01-13,IA,DJ,non-LargeCap,5,110,17.54
134289279189728,2022-09-07,500,SNP,LargeCap,4,159,17.51
134289279200912,2022-03-08,300,SNP,LargeCap,5,170,15.2
134289279205088,2022-07-12,D30,DJ,non-LargeCap,5,123,17.69
134289279199376,2022-02-02,400,SNP,LargeCap,2,,24.22
134289279198752,2022-10-12,IA,DJ,non-LargeCap,4,143,
134289279189776,2022-07-24,DSI,DJ,non-LargeCap,5,201,13.57
134289279200144,2022-07-18,SOX,NASDAQ,non-LargeCap,3,138,18.91
134289279192608,2022-06-19,400,SNP,LargeCap,4,103,19.03
134289279202016,,IA,DJ,non-LargeCap,4,140,14.54
134289279202448,2022-04-01,NQGI,NASDAQ,non-LargeCap,4,147,10.78
134289279189488,2022-07-15,D30,DJ,non-LargeCap,5,,8.97
134289279202928,2022-08-10,NQGI,NASDAQ,non-LargeCap,2,124,8.66
134289279199952,2022-02-14,SOX,NASDAQ,non-LargeCap,4,193,
134289279196592,2022-02-15,300,SNP,LargeCap,5,205,19.66
134289279191840,2022-12-03,IA,DJ,non-LargeCap,2,158,15.78
134289279192032,2022-09-08,300,SNP,LargeCap,5,136,15.28
134289279198608,,SOX,NASDAQ,non-LargeCap,4,123,6.95
134289279197648,2022-04-10,500,SNP,LargeCap,5,150,20.6
134289279199280,2022-05-02,SOX,NASDAQ,non-LargeCap,4,123,17.27
134289279193952,2022-06-02,400,SNP,LargeCap,4,267,12.16
134289279193856,2022-11-24,DSI,DJ,non-LargeCap,4,,18.95
134289279193760,2022-09-01,NQGI,NASDAQ,non-LargeCap,4,134,6.78
134289279194000,2022-08-27,IA,DJ,non-LargeCap,5,128,9.14
134289279199424,2022-04-01,SOX,NASDAQ,non-LargeCap,2,145,21.39
134289279200528,2022-07-26,NQGI,NASDAQ,non-LargeCap,4,170,6.79
134289279204800,2022-08-22,400,SNP,LargeCap,3,148,15.93
134289279205040,,D30,DJ,non-LargeCap,4,128,14.13
134289279201200,2022-07-27,D30,DJ,non-LargeCap,2,119,10.46
134289279196496,2022-03-01,IA,DJ,non-LargeCap,4,102,20.9
134289279201584,2022-02-16,300,SNP,LargeCap,2,139,17.95
134289279195680,2022-05-15,300,SNP,LargeCap,4,163,12.81
134289279193280,2022-05-02,D30,DJ,non-LargeCap,2,226,10.66
134289279191216,2022-09-21,D30,DJ,non-LargeCap,3,129,10.25
134289279202976,2022-09-22,400,SNP,LargeCap,5,105,9.51
134289279195200,2022-10-26,300,SNP,LargeCap,5,101,6.98
134289279203408,2022-06-07,500,SNP,LargeCap,5,151,19.51
134289279197120,2022-07-21,500,SNP,LargeCap,3,151,22.01
134289279201680,2022-01-24,NQGI,NASDAQ,non-LargeCap,5,220,9.02
134289279198560,2022-07-20,DSI,DJ,non-LargeCap,4,186,8.02
134289279203840,2022-04-27,300,SNP,LargeCap,4,111,6.7
134289279204080,2022-03-22,IA,DJ,non-LargeCap,5,108,22.45
134289279190832,2022-07-23,NQGI,NASDAQ,non-LargeCap,4,259,20.0
134289279195872,2022-04-10,DSI,DJ,non-LargeCap,5,244,16.52
134289279201824,2022-10-04,300,SNP,LargeCap,4,136,8.86
134289279196016,2022-07-07,NQGI,NASDAQ,non-LargeCap,4,120,20.65
134289279199088,2022-05-09,300,SNP,LargeCap,2,135,11.62
134289279197936,2022-05-21,SOX,NASDAQ,non-LargeCap,4,113,18.29
134289279195920,2022-12-13,D30,DJ,non-LargeCap,4,134,11.17
134289279198080,2022-07-22,500,SNP,LargeCap,5,,24.59
134289279195344,2022-12-16,SOX,NASDAQ,non-LargeCap,5,,9.69
134289279196736,2022-05-13,SOX,NASDAQ,non-LargeCap,4,120,11.02
134289279191360,2022-04-24,DSI,DJ,non-LargeCap,4,176,15.46
134289279200240,2022-08-12,400,SNP,LargeCap,,122,8.26
134289279201488,2022-02-02,400,SNP,LargeCap,4,125,11.77
134289279201104,2022-04-01,500,SNP,LargeCap,3,110,23.68
134289279200096,2022-10-20,DSI,DJ,non-LargeCap,4,,12.68
134289279196448,2022-10-29,300,SNP,LargeCap,4,160,11.8
134289279198464,2022-06-26,400,SNP,LargeCap,,105,18.07
134289279191168,2022-07-11,IA,DJ,non-LargeCap,5,124,11.3
134289279194768,2022-08-02,DSI,DJ,non-LargeCap,4,194,16.11
134289279190976,2022-06-29,NDX,NASDAQ,non-LargeCap,3,101,14.53
134289279201056,2022-06-28,500,SNP,LargeCap,5,208,14.08
134289279191264,2022-09-06,NQGI,NASDAQ,non-LargeCap,3,172,7.6
134289279203072,2022-05-21,DSI,DJ,non-LargeCap,3,136,5.36
134289279195728,2022-05-29,300,SNP,LargeCap,2,105,14.91
134289279191408,2022-09-20,300,SNP,LargeCap,3,,15.17
134289279198416,2022-05-07,IA,DJ,non-LargeCap,5,192,20.46
134289279194960,2022-10-28,NQGI,NASDAQ,non-LargeCap,4,106,17.08
134289279204464,2022-05-26,D30,DJ,non-LargeCap,4,133,17.92
134289279192464,2022-03-20,NDX,NASDAQ,non-LargeCap,5,223,19.13
134289279194528,2022-07-22,500,SNP,LargeCap,5,113,22.46
134289279199232,2022-01-06,500,SNP,LargeCap,4,115,
134289279192752,2022-12-19,300,SNP,LargeCap,3,104,17.43
134289279197504,2022-07-26,NDX,NASDAQ,non-LargeCap,4,116,21.41
134289279193040,2022-08-05,NDX,NASDAQ,non-LargeCap,5,104,11.71
134289279193088,2022-03-29,500,SNP,LargeCap,4,141,11.07
134289279189152,2022-09-07,SOX,NASDAQ,non-LargeCap,4,133,24.65
134289279203984,2022-03-03,IA,DJ,non-LargeCap,5,175,8.17
134289279189296,2022-06-05,IA,DJ,non-LargeCap,3,115,18.01
134289279205184,2022-01-11,400,SNP,LargeCap,5,102,17.15
134289279201440,2022-04-24,SOX,NASDAQ,non-LargeCap,5,109,13.36
134289279199808,2022-10-22,500,SNP,LargeCap,4,132,16.55
134289279204992,2022-08-29,D30,DJ,non-LargeCap,3,106,10.57
134289279192992,2022-04-05,IA,DJ,non-LargeCap,5,152,11.98
134289279194864,2022-09-28,DSI,DJ,non-LargeCap,4,117,24.29
134289279204272,2022-05-01,DSI,DJ,non-LargeCap,4,168,11.63
134289279198176,2022-06-03,IA,DJ,non-LargeCap,4,101,17.58
134289279190496,2022-03-17,300,SNP,LargeCap,3,145,10.05
134290184255520,2022-05-27,DSI,DJ,non-LargeCap,4,105,6.66
134290184255280,2022-08-01,400,SNP,LargeCap,4,226,15.42
134290184247888,2022-08-07,D30,DJ,non-LargeCap,4,183,13.93
134290184247024,,SOX,NASDAQ,non-LargeCap,5,172,15.3
134290184257200,2022-05-15,300,SNP,LargeCap,5,187,12.21
134290184255472,2022-06-19,400,SNP,LargeCap,3,150,11.51
134289264359984,2022-03-30,300,SNP,LargeCap,5,113,7.82
134289264359888,2022-05-09,D30,DJ,non-LargeCap,4,125,14.27
134289264360032,2022-12-20,400,SNP,LargeCap,2,166,21.26
134289264360080,2022-05-02,300,SNP,LargeCap,4,189,15.0
134289264360128,2022-11-20,400,SNP,LargeCap,4,,10.44
134289264360176,2022-05-30,500,SNP,LargeCap,3,116,5.33
134289264360224,2022-07-02,D30,DJ,non-LargeCap,5,121,6.81
134289264360272,2022-08-24,IA,DJ,non-LargeCap,4,122,15.1
134289264360320,2022-01-31,500,SNP,LargeCap,4,118,21.23
134289264360368,2022-04-03,NDX,NASDAQ,non-LargeCap,3,144,6.8
134289264360416,2022-07-27,DSI,DJ,non-LargeCap,4,,24.05
134289264360464,2022-03-14,IA,DJ,non-LargeCap,4,,16.53
134289264360512,,NQGI,NASDAQ,non-LargeCap,3,168,19.61
134289264360560,2022-07-22,300,SNP,LargeCap,5,169,22.65
134289264360608,2022-04-20,500,SNP,LargeCap,4,157,9.13
134289264360656,2022-04-17,400,SNP,LargeCap,4,147,13.8
134289264360704,2022-02-01,NDX,NASDAQ,non-LargeCap,4,146,
134289264360752,2022-03-27,500,SNP,LargeCap,5,161,14.43
134289264360800,2022-03-30,DSI,DJ,non-LargeCap,4,111,18.5
134289264360848,2022-07-17,500,SNP,LargeCap,4,129,14.68
134289264360896,2022-02-04,D30,DJ,non-LargeCap,4,135,17.36
134289264360944,2022-07-12,NDX,NASDAQ,non-LargeCap,4,151,18.77
134289264360992,2022-05-30,300,SNP,LargeCap,3,167,10.28
134289264361040,2022-06-29,500,SNP,LargeCap,5,120,14.83
134289264361088,2022-10-31,300,SNP,LargeCap,5,214,12.83
134289264361136,2022-06-29,500,SNP,LargeCap,,219,17.42
134289264361184,2022-12-01,DSI,DJ,non-LargeCap,2,173,17.94
134289264361232,2022-04-12,DSI,DJ,non-LargeCap,5,120,11.33
134289264361280,2022-05-19,500,SNP,LargeCap,5,124,11.34
134289264361328,2022-10-01,IA,DJ,non-LargeCap,3,127,11.62
134289264361376,2022-03-17,NQGI,NASDAQ,non-LargeCap,5,142,11.9
134289264361424,,DSI,DJ,non-LargeCap,4,102,16.47
134289264345152,2022-07-07,300,SNP,LargeCap,5,172,16.22
134289264345200,2022-05-15,DSI,DJ,non-LargeCap,5,200,15.28
134289264345248,2022-08-27,SOX,NASDAQ,non-LargeCap,4,112,22.06
134289264345296,2022-07-12,SOX,NASDAQ,non-LargeCap,5,117,16.26
134289264345344,,300,SNP,LargeCap,5,128,23.02
134289264345392,2022-08-25,DSI,DJ,non-LargeCap,3,216,12.09
134289264345440,2022-06-28,NQGI,NASDAQ,non-LargeCap,4,109,12.19
134289264345488,2022-11-24,D30,DJ,non-LargeCap,4,165,15.46
134289264345536,2022-03-29,300,SNP,LargeCap,5,126,10.87
134289264345584,2022-07-28,DSI,DJ,non-LargeCap,3,160,10.34
134289264345632,2022-08-02,400,SNP,LargeCap,5,137,18.08
134289264345680,2022-07-30,NDX,NASDAQ,non-LargeCap,3,127,18.71
134289264345728,2022-04-09,300,SNP,LargeCap,4,156,22.7
134289264345776,,300,SNP,LargeCap,5,109,
134289264345824,2022-07-25,400,SNP,LargeCap,5,197,9.06
134289264345872,2022-04-03,NDX,NASDAQ,non-LargeCap,5,240,18.81
134289264345920,2022-10-08,400,SNP,LargeCap,5,147,11.4
134289264345968,2022-07-08,500,SNP,LargeCap,4,112,13.42
134289264346016,2022-07-15,IA,DJ,non-LargeCap,4,125,12.1
134289264346064,2022-04-03,SOX,NASDAQ,non-LargeCap,5,130,7.77
134289264346112,2022-09-01,NDX,NASDAQ,non-LargeCap,4,155,24.83
134289264346160,2022-10-16,300,SNP,LargeCap,3,173,6.57
134289264346208,2022-04-04,D30,DJ,non-LargeCap,2,161,
134289264346256,2022-09-10,D30,DJ,non-LargeCap,5,,
134289264346304,2022-07-02,500,SNP,LargeCap,5,154,8.03
134289264346352,2022-04-23,NQGI,NASDAQ,non-LargeCap,5,110,10.19
134289264346400,2022-08-02,300,SNP,LargeCap,5,155,12.56
134289264346448,2022-08-05,SOX,NASDAQ,non-LargeCap,5,102,17.59
134289264346496,2022-04-01,400,SNP,LargeCap,4,186,8.43
134289264346544,2022-04-07,D30,DJ,non-LargeCap,2,161,14.35
134289264346592,2022-09-06,300,SNP,LargeCap,5,,10.36
134289264346640,2022-09-22,IA,DJ,non-LargeCap,4,157,10.13
134289264346688,2022-03-11,300,SNP,LargeCap,5,234,12.62
134289264346736,2022-08-11,DSI,DJ,non-LargeCap,5,176,14.46
134289264346784,2022-12-22,NDX,NASDAQ,non-LargeCap,5,117,8.75
134289264346832,2022-06-11,IA,DJ,non-LargeCap,4,137,21.08
134289264346880,2022-07-03,NDX,NASDAQ,non-LargeCap,4,155,
134289264346928,,D30,DJ,non-LargeCap,3,123,14.19
134289264346976,2022-07-16,DSI,DJ,non-LargeCap,3,135,8.38
134289264347024,2022-09-01,NQGI,NASDAQ,non-LargeCap,5,156,15.64
134289264347072,2022-07-04,NDX,NASDAQ,non-LargeCap,3,191,16.75
134289264347120,2022-08-05,DSI,DJ,non-LargeCap,5,185,9.18
134289264347168,2022-07-16,400,SNP,LargeCap,4,106,20.24
134289264347216,2022-08-26,IA,DJ,non-LargeCap,4,104,11.4
134289264347264,2022-03-12,NQGI,NASDAQ,non-LargeCap,4,142,15.89
134289264347312,2022-06-08,D30,DJ,non-LargeCap,2,165,15.28
134289264347360,2022-05-16,400,SNP,LargeCap,4,145,20.42
134289264347408,2022-05-25,300,SNP,LargeCap,4,119,11.33
134289264347456,2022-05-30,500,SNP,LargeCap,,149,23.55
134289264347504,2022-11-26,NDX,NASDAQ,non-LargeCap,2,165,
134289264347552,2022-06-20,400,SNP,LargeCap,4,194,
134289264347600,2022-02-13,400,SNP,LargeCap,5,123,15.71
134289264347648,2022-07-24,D30,DJ,non-LargeCap,4,161,5.4
134289264347696,2022-04-01,500,SNP,LargeCap,4,121,13.43
134289264347744,2022-05-24,400,SNP,LargeCap,3,126,6.62
134289264347792,2022-05-21,NQGI,NASDAQ,non-LargeCap,3,145,23.83
134289264347840,2022-02-28,NDX,NASDAQ,non-LargeCap,2,166,5.87
134289264347888,2022-09-10,SOX,NASDAQ,non-LargeCap,5,138,19.3
134289264347936,2022-06-12,DSI,DJ,non-LargeCap,5,,11.42
134289264347984,2022-06-07,400,SNP,LargeCap,5,172,
134289264348032,2022-05-12,NDX,NASDAQ,non-LargeCap,5,111,7.7
134289264348080,2022-04-07,NQGI,NASDAQ,non-LargeCap,5,125,12.03
134289264348128,2022-08-16,D30,DJ,non-LargeCap,3,101,15.44
134289264348176,2022-05-08,300,SNP,LargeCap,3,142,22.14
134289264348224,2022-05-06,DSI,DJ,non-LargeCap,5,116,10.24
134289264348272,2022-09-22,IA,DJ,non-LargeCap,5,,22.65
134289264348320,2022-06-04,400,SNP,LargeCap,3,137,23.47
134289264348368,2022-11-04,D30,DJ,non-LargeCap,4,155,21.14
134289264348416,2022-06-12,D30,DJ,non-LargeCap,4,112,7.04
134289264348464,2022-05-26,D30,DJ,non-LargeCap,4,193,14.97
134289264348512,2022-06-25,D30,DJ,non-LargeCap,5,250,23.73
134289264348560,2022-07-20,DSI,DJ,non-LargeCap,5,124,17.04
134289264348608,2022-04-03,IA,DJ,non-LargeCap,5,117,22.0
134289264348656,2022-04-02,400,SNP,LargeCap,3,183,12.39
134289264348704,2022-01-16,NDX,NASDAQ,non-LargeCap,4,210,13.71
134289264348752,2022-03-17,IA,DJ,non-LargeCap,5,141,12.57
134289264348800,2022-05-10,500,SNP,LargeCap,,106,5.39
134289264348848,2022-02-08,D30,DJ,non-LargeCap,5,203,22.82
134289264348896,2022-06-20,SOX,NASDAQ,non-LargeCap,2,176,15.9
134289264348944,2022-09-16,SOX,NASDAQ,non-LargeCap,5,106,15.79
134289264348992,2022-10-12,D30,DJ,non-LargeCap,4,119,22.86
134289264349040,2022-10-16,SOX,NASDAQ,non-LargeCap,3,176,13.92
134289264349088,2022-04-17,400,SNP,LargeCap,4,102,14.58
134289264349136,2022-06-21,IA,DJ,non-LargeCap,2,171,15.41
134289264349184,2022-04-30,IA,DJ,non-LargeCap,3,143,19.4
134289264349232,2022-09-06,IA,DJ,non-LargeCap,4,220,
134289264349280,2022-07-23,500,SNP,LargeCap,5,,5.2
134289264349328,2022-08-16,500,SNP,LargeCap,5,109,19.54
134289264349376,2022-11-01,500,SNP,LargeCap,4,199,22.52
134289264349424,2022-05-12,SOX,NASDAQ,non-LargeCap,5,161,
134289264349472,2022-07-24,500,SNP,LargeCap,4,101,17.42
134289264349520,2022-11-05,D30,DJ,non-LargeCap,5,259,13.53
134289264349568,2022-07-21,IA,DJ,non-LargeCap,4,111,13.69
134289264349616,,D30,DJ,non-LargeCap,3,154,14.89
134289264349664,2022-07-16,IA,DJ,non-LargeCap,5,145,12.11
134289264349712,2022-04-19,IA,DJ,non-LargeCap,5,106,17.55
134289264349760,2022-07-18,D30,DJ,non-LargeCap,5,127,17.15
134289264349808,2022-08-19,IA,DJ,non-LargeCap,4,104,21.08
134289264349856,2022-08-26,300,SNP,LargeCap,2,105,22.85
134289264349904,2022-08-17,300,SNP,LargeCap,4,209,14.4
134289264349952,2022-03-01,IA,DJ,non-LargeCap,4,104,15.99
134289264350000,2022-07-08,400,SNP,LargeCap,5,105,19.66
134289264350048,2022-04-11,SOX,NASDAQ,non-LargeCap,5,103,22.7
134289264350096,2022-01-20,300,SNP,LargeCap,4,149,6.65
134289264350144,2022-11-30,400,SNP,LargeCap,4,213,8.36
134289264350192,2022-03-24,NDX,NASDAQ,non-LargeCap,2,164,17.46
134289264350240,2022-05-22,DSI,DJ,non-LargeCap,4,151,5.26
134289264350288,2022-07-21,400,SNP,LargeCap,4,162,19.72
134289264350336,2022-09-07,400,SNP,LargeCap,5,188,22.0
134289264350384,2022-12-19,300,SNP,LargeCap,2,109,17.14
134289264350432,2022-07-31,500,SNP,LargeCap,4,167,7.19
134289264350480,2022-09-13,500,SNP,LargeCap,5,148,16.42
134289264350528,2022-07-05,NQGI,NASDAQ,non-LargeCap,5,169,20.2
134289264350576,2022-08-09,IA,DJ,non-LargeCap,5,130,17.18
134289264350624,2022-10-23,IA,DJ,non-LargeCap,5,168,8.72
134289264350672,2022-01-16,NQGI,NASDAQ,non-LargeCap,4,146,21.73
134289264350720,2022-05-23,SOX,NASDAQ,non-LargeCap,4,180,17.65
134289264350768,2022-03-10,SOX,NASDAQ,non-LargeCap,5,154,20.34
134289264350816,2022-08-03,NDX,NASDAQ,non-LargeCap,4,179,
134289264350864,2022-12-10,NQGI,NASDAQ,non-LargeCap,,161,10.33
134289264350912,2022-05-30,DSI,DJ,non-LargeCap,4,154,14.93
134289264350960,2022-04-05,SOX,NASDAQ,non-LargeCap,3,127,12.53
134289264351008,2022-01-20,400,SNP,LargeCap,,150,10.97
134289264351056,2022-07-31,NDX,NASDAQ,non-LargeCap,4,148,9.33
134289264351104,2022-08-20,SOX,NASDAQ,non-LargeCap,4,108,6.38
134289264351152,2022-03-10,SOX,NASDAQ,non-LargeCap,3,215,10.43
134289264351200,2022-08-28,400,SNP,LargeCap,4,150,14.17
134289264351248,2022-10-30,SOX,NASDAQ,non-LargeCap,5,153,6.7
134289264351296,2022-04-29,SOX,NASDAQ,non-LargeCap,4,124,18.39
134289264351344,2022-06-10,D30,DJ,non-LargeCap,4,155,15.43
134289264351392,2022-07-12,SOX,NASDAQ,non-LargeCap,3,175,10.26
134289264351440,2022-04-27,500,SNP,LargeCap,3,129,17.93
134289264351488,2022-03-31,300,SNP,LargeCap,5,235,14.54
134289264351536,2022-06-04,SOX,NASDAQ,non-LargeCap,3,105,11.93
134289264351584,2022-08-20,IA,DJ,non-LargeCap,4,255,10.4
134289264351632,2022-09-04,DSI,DJ,non-LargeCap,4,119,11.99
134289264351680,2022-08-11,SOX,NASDAQ,non-LargeCap,4,159,10.85
134289264351728,2022-09-15,300,SNP,LargeCap,3,140,15.62
134289264351776,2022-03-11,SOX,NASDAQ,non-LargeCap,3,191,17.14
134289264351824,2022-04-20,NDX,NASDAQ,non-LargeCap,,117,16.94
134289264351872,2022-04-25,500,SNP,LargeCap,5,211,9.04
134289264351920,2022-09-25,400,SNP,LargeCap,4,151,10.66
134289264351968,2022-06-22,IA,DJ,non-LargeCap,3,210,15.78
134289264352016,2022-08-11,500,SNP,LargeCap,4,141,19.31
134289264352064,,DSI,DJ,non-LargeCap,4,145,13.53
